DAUID,PRUID,Province,x,y,Population
47100154,SK,Saskatchewan,-103.530888458731,51.6400736915618,707
47100157,SK,Saskatchewan,-103.402033222024,51.9803561861714,302
47100158,SK,Saskatchewan,-103.338738547258,51.8248764849677,65
47100159,SK,Saskatchewan,-103.91711889498,51.5314963805346,370
47100160,SK,Saskatchewan,-103.8927373,51.42177916,0
47100161,SK,Saskatchewan,-103.9686059,51.38173982,0
47100162,SK,Saskatchewan,-103.9501814,51.36658008,0
47100163,SK,Saskatchewan,-103.9724102,51.36348827,0
47100165,SK,Saskatchewan,-104.026938362376,51.3264192711079,494
47100166,SK,Saskatchewan,-103.980424279163,51.3123166680356,100
47100168,SK,Saskatchewan,-103.9698408,51.3286542,0
47100169,SK,Saskatchewan,-103.9817205,51.29492898,0
47100170,SK,Saskatchewan,-103.9465303,51.33910621,0
47100171,SK,Saskatchewan,-103.8813379,51.34722604,0
47100172,SK,Saskatchewan,-103.8973072,51.26613807,0
47100173,SK,Saskatchewan,-103.99021368951,51.2664193141767,5
47100174,SK,Saskatchewan,-103.9899968,51.25162004,0
47100175,SK,Saskatchewan,-103.735224383779,51.2644783964176,244
47100176,SK,Saskatchewan,-103.86234333726,51.286352563559,40
47100177,SK,Saskatchewan,-103.8885626,51.28305433,0
47100178,SK,Saskatchewan,-103.92004469804,51.2627337987429,5
47100180,SK,Saskatchewan,-103.9357478,51.28258888,0
47100181,SK,Saskatchewan,-103.9240605,51.2855131,0
47100182,SK,Saskatchewan,-103.939843,51.29368074,0
47100183,SK,Saskatchewan,-103.9587519,51.28126717,0
47100184,SK,Saskatchewan,-103.9666725,51.26653741,0
47100185,SK,Saskatchewan,-103.9667602,51.25897596,0
47100186,SK,Saskatchewan,-103.9231264,51.36134517,0
47100187,SK,Saskatchewan,-103.9351953,51.36129185,0
47100188,SK,Saskatchewan,-103.9348452,51.36866351,0
47100189,SK,Saskatchewan,-104.367680186431,51.2199050828079,233
47100190,SK,Saskatchewan,-104.295765876306,51.2639256845386,763
47100191,SK,Saskatchewan,-104.2970751,51.26579936,0
47100192,SK,Saskatchewan,-104.293785455663,51.2856443286776,77
47100193,SK,Saskatchewan,-104.318408862158,51.281570170281,63
47100195,SK,Saskatchewan,-104.409397422574,51.3858380754076,89
47100196,SK,Saskatchewan,-104.297681443076,51.3707015721514,212
47100197,SK,Saskatchewan,-104.525391155385,51.4104672496952,507
47100198,SK,Saskatchewan,-104.400417316214,51.4820948834243,676
47100200,SK,Saskatchewan,-104.525935296976,51.7536813897743,10
47100201,SK,Saskatchewan,-104.4039913,51.58625213,0
47100202,SK,Saskatchewan,-104.4152101,51.60906023,0
47100203,SK,Saskatchewan,-104.3566173,51.58717919,0
47100204,SK,Saskatchewan,-104.2488824,51.63260405,0
47100205,SK,Saskatchewan,-104.3858736,51.6294346,0
47100206,SK,Saskatchewan,-104.2917157,51.63521232,0
47100207,SK,Saskatchewan,-104.2328085,51.65419385,0
47100208,SK,Saskatchewan,-104.425299,51.56532946,0
47100209,SK,Saskatchewan,-104.3920874,51.56198748,0
47100210,SK,Saskatchewan,-104.3896888,51.64990665,0
47100211,SK,Saskatchewan,-104.4743342,51.64507504,0
47100212,SK,Saskatchewan,-104.4259222,51.70126213,0
47100213,SK,Saskatchewan,-104.2768594,51.67633077,0
47100214,SK,Saskatchewan,-104.3560744,51.71837275,0
47100215,SK,Saskatchewan,-104.2555248,51.7046211,0
47100216,SK,Saskatchewan,-104.4378364,51.55405115,0
47100217,SK,Saskatchewan,-104.226400648452,51.5239765839591,145
47100218,SK,Saskatchewan,-104.4284482,51.59460881,0
47100219,SK,Saskatchewan,-104.4451516,51.7353833,0
47100221,SK,Saskatchewan,-104.3503112,51.63781756,0
47100222,SK,Saskatchewan,-104.3326069,51.63784128,0
47100223,SK,Saskatchewan,-104.3321479,51.64952815,0
47100224,SK,Saskatchewan,-104.19133357122,51.7685309784472,481
47100225,SK,Saskatchewan,-104.181307883663,51.7679425480068,375
47100226,SK,Saskatchewan,-104.174795258522,51.7686179556005,417
47100227,SK,Saskatchewan,-104.169284964079,51.7686932663397,451
47100228,SK,Saskatchewan,-104.785715811788,51.7815795659155,195
47100229,SK,Saskatchewan,-104.714210233553,51.7869370646304,111
47100232,SK,Saskatchewan,-104.707127451162,51.3844616757254,302
47100233,SK,Saskatchewan,-104.729378748959,51.4073579907047,180
47100234,SK,Saskatchewan,-103.500184709648,51.2268381614349,327
47100235,SK,Saskatchewan,-103.494085877094,51.1704124460425,726
47100236,SK,Saskatchewan,-103.370806808491,51.1282206454443,45
47100237,SK,Saskatchewan,-104.779547439285,52.0309331215421,457
47100239,SK,Saskatchewan,-104.740047028136,52.0019387974394,510
47100242,SK,Saskatchewan,-103.562748247949,51.8160988705043,110
47100243,SK,Saskatchewan,-104.3660407,51.62368414,0
47100244,SK,Saskatchewan,-104.3214131,51.66437253,0
47100247,SK,Saskatchewan,-103.558209738131,51.8075737647994,51
47100248,SK,Saskatchewan,-103.8891354343,51.2164058185851,286
47100249,SK,Saskatchewan,-103.500050671673,51.6137685854147,532
47100250,SK,Saskatchewan,-104.316006117242,51.7073282767839,510
47100254,SK,Saskatchewan,-104.3092057,51.42928081,0
47100255,SK,Saskatchewan,-104.303451,51.48570137,0
47100256,SK,Saskatchewan,-104.2697516,51.49360661,0
47100257,SK,Saskatchewan,-104.1982511,51.49280198,0
47100258,SK,Saskatchewan,-104.1899705,51.4250397,0
47100259,SK,Saskatchewan,-104.4849052,51.53189657,0
47100260,SK,Saskatchewan,-104.3155247,51.51315743,0
47100261,SK,Saskatchewan,-104.453453322074,51.418517373586,229
47100262,SK,Saskatchewan,-104.0359848,51.34898318,0
47100263,SK,Saskatchewan,-104.066708058909,51.3667838817397,10
47110021,SK,Saskatchewan,-106.624568659231,52.1900171239546,720
47110022,SK,Saskatchewan,-106.620973992669,52.1864786030538,344
47110027,SK,Saskatchewan,-106.635214906743,52.1848500992781,519
47110028,SK,Saskatchewan,-106.633524473661,52.1828558206175,397
47110029,SK,Saskatchewan,-106.637711591762,52.1825068879928,364
47110030,SK,Saskatchewan,-106.636429767504,52.1780527736627,595
47110031,SK,Saskatchewan,-106.634634742843,52.1778753824418,492
47110032,SK,Saskatchewan,-106.629470455831,52.1773883991782,236
47110033,SK,Saskatchewan,-106.631953561841,52.1744595772302,437
47110035,SK,Saskatchewan,-106.624996885293,52.1726947277035,418
47110038,SK,Saskatchewan,-106.622472336329,52.1673228800734,942
47110039,SK,Saskatchewan,-106.62177063669,52.163958950685,761
47110040,SK,Saskatchewan,-106.629639705192,52.1631556433489,230
47110041,SK,Saskatchewan,-106.631499001766,52.1667405524909,543
47110042,SK,Saskatchewan,-106.638450237129,52.1651340496852,684
47110043,SK,Saskatchewan,-106.641565222762,52.1630628116365,288
47110044,SK,Saskatchewan,-106.638623866334,52.1607227954334,331
47110045,SK,Saskatchewan,-106.643370131081,52.1607581623442,578
47110046,SK,Saskatchewan,-106.637679265233,52.1588518609133,298
47110047,SK,Saskatchewan,-106.642612477228,52.155414728033,595
47110048,SK,Saskatchewan,-106.644963873075,52.1521133578787,508
47110049,SK,Saskatchewan,-106.651380881438,52.1497634907255,478
47110050,SK,Saskatchewan,-106.646114346725,52.1467498294587,501
47110051,SK,Saskatchewan,-106.64184959372,52.1488028196078,562
47110052,SK,Saskatchewan,-106.648962615403,52.1424974810348,506
47110053,SK,Saskatchewan,-106.65145856806,52.1453730605523,499
47110054,SK,Saskatchewan,-106.657836747557,52.1408535571952,473
47110055,SK,Saskatchewan,-106.653611884346,52.140514528206,520
47110056,SK,Saskatchewan,-106.657913682007,52.1371848560037,517
47110057,SK,Saskatchewan,-106.651866238172,52.1380886309091,543
47110058,SK,Saskatchewan,-106.652096555697,52.1352859787412,519
47110059,SK,Saskatchewan,-106.65687424907,52.1356629068205,749
47110060,SK,Saskatchewan,-106.657267621255,52.1337210351445,497
47110061,SK,Saskatchewan,-106.659746716734,52.1341770464689,492
47110062,SK,Saskatchewan,-106.659536263208,52.1317794205639,762
47110063,SK,Saskatchewan,-106.655988364595,52.1316482403087,498
47110064,SK,Saskatchewan,-106.656943742593,52.1303073083866,462
47110065,SK,Saskatchewan,-106.660847122731,52.1289720546443,505
47110066,SK,Saskatchewan,-106.659659135131,52.1271986749835,805
47110067,SK,Saskatchewan,-106.673541458429,52.1266111122755,246
47110068,SK,Saskatchewan,-106.67428928084,52.1242726424731,452
47110069,SK,Saskatchewan,-106.678439540891,52.1255323355462,469
47110070,SK,Saskatchewan,-106.678872560636,52.1221221573383,489
47110074,SK,Saskatchewan,-106.674175609113,52.1123551117979,835
47110075,SK,Saskatchewan,-106.671598732876,52.1176860908507,438
47110076,SK,Saskatchewan,-106.66719478921,52.1164472367623,542
47110077,SK,Saskatchewan,-106.665021575329,52.1190757398982,599
47110078,SK,Saskatchewan,-106.661917594332,52.1168474306459,387
47110079,SK,Saskatchewan,-106.659263060586,52.1181606957261,660
47110080,SK,Saskatchewan,-106.653688881446,52.1162779697871,542
47110081,SK,Saskatchewan,-106.65267017028,52.1206715479362,580
47110082,SK,Saskatchewan,-106.650436929398,52.1185411849631,476
47110083,SK,Saskatchewan,-106.645237205131,52.1175125778278,583
47110084,SK,Saskatchewan,-106.650607089757,52.11487065222,535
47110085,SK,Saskatchewan,-106.645018052729,52.1144841377626,472
47110086,SK,Saskatchewan,-106.649462951545,52.1110900385986,508
47110087,SK,Saskatchewan,-106.644263581505,52.1107240966792,537
47110088,SK,Saskatchewan,-106.639784508099,52.1090436601141,543
47110089,SK,Saskatchewan,-106.637921278071,52.1126824448536,421
47110090,SK,Saskatchewan,-106.632589324883,52.1093087836802,450
47110091,SK,Saskatchewan,-106.631601459404,52.1147838542036,884
47110092,SK,Saskatchewan,-106.62672349767,52.1107422765923,801
47110093,SK,Saskatchewan,-106.626035215687,52.1146113470009,440
47110094,SK,Saskatchewan,-106.619237713198,52.1129480287964,636
47110095,SK,Saskatchewan,-106.617427678296,52.1162266265917,571
47110096,SK,Saskatchewan,-106.620526888635,52.1194620717927,386
47110097,SK,Saskatchewan,-106.626428281257,52.1197795902521,428
47110098,SK,Saskatchewan,-106.630989861247,52.1190648135445,468
47110099,SK,Saskatchewan,-106.638183723453,52.1175745492596,516
47110100,SK,Saskatchewan,-106.640967299928,52.1207718208094,683
47110101,SK,Saskatchewan,-106.63837911373,52.1234819507603,575
47110102,SK,Saskatchewan,-106.646114117661,52.1227084321905,606
47110103,SK,Saskatchewan,-106.646755441314,52.1251713302274,500
47110104,SK,Saskatchewan,-106.651853062501,52.1238888542673,466
47110105,SK,Saskatchewan,-106.641288172664,52.1269410366465,629
47110106,SK,Saskatchewan,-106.63577184203,52.1285961911237,717
47110107,SK,Saskatchewan,-106.628993496234,52.1251517071635,294
47110108,SK,Saskatchewan,-106.613681403193,52.1192009939608,886
47110109,SK,Saskatchewan,-106.607426136762,52.1181771586004,704
47110110,SK,Saskatchewan,-106.600514461906,52.1171841720989,580
47110111,SK,Saskatchewan,-106.600951961098,52.1207741393003,493
47110112,SK,Saskatchewan,-106.594581281691,52.121125769566,1140
47110113,SK,Saskatchewan,-106.599931124731,52.1240206090499,263
47110114,SK,Saskatchewan,-106.600608321868,52.1261295113672,340
47110116,SK,Saskatchewan,-106.589737705708,52.1231560959383,425
47110123,SK,Saskatchewan,-106.580894271768,52.1166278129197,986
47110126,SK,Saskatchewan,-106.589425896483,52.1099731356552,386
47110127,SK,Saskatchewan,-106.589914034538,52.1059831266329,440
47110128,SK,Saskatchewan,-106.594893052521,52.1088052603483,501
47110129,SK,Saskatchewan,-106.594419559961,52.1045262878502,591
47110130,SK,Saskatchewan,-106.594568940669,52.1014880651374,954
47110131,SK,Saskatchewan,-106.601129320078,52.102207073439,287
47110132,SK,Saskatchewan,-106.601382261087,52.0995998935643,965
47110133,SK,Saskatchewan,-106.597768876432,52.0987494904541,281
47110134,SK,Saskatchewan,-106.592287858625,52.0971052045751,1083
47110143,SK,Saskatchewan,-106.5844906533,52.0917504349701,289
47110144,SK,Saskatchewan,-106.579858602924,52.0905291436902,691
47110145,SK,Saskatchewan,-106.589510142791,52.0923907763934,505
47110146,SK,Saskatchewan,-106.588543452842,52.094565001923,386
47110147,SK,Saskatchewan,-106.596890183736,52.091431267979,680
47110148,SK,Saskatchewan,-106.597076222287,52.093360941412,596
47110149,SK,Saskatchewan,-106.600189489446,52.0923628251999,409
47110151,SK,Saskatchewan,-106.616719412407,52.0923022323507,484
47110152,SK,Saskatchewan,-106.609971881399,52.0949320925262,400
47110153,SK,Saskatchewan,-106.616160364214,52.0960733488677,571
47110154,SK,Saskatchewan,-106.609323725852,52.0986742710877,319
47110155,SK,Saskatchewan,-106.609116997893,52.102345491541,281
47110157,SK,Saskatchewan,-106.614357458204,52.1020740153422,862
47110160,SK,Saskatchewan,-106.627272921908,52.1053612168202,681
47110161,SK,Saskatchewan,-106.625417592361,52.1003056107351,553
47110162,SK,Saskatchewan,-106.620376538483,52.0982336132895,302
47110163,SK,Saskatchewan,-106.632692201771,52.0978989844314,568
47110164,SK,Saskatchewan,-106.627596511318,52.0945985168555,467
47110165,SK,Saskatchewan,-106.636885672877,52.0937737152993,384
47110166,SK,Saskatchewan,-106.636584634866,52.098912514644,264
47110167,SK,Saskatchewan,-106.640929516785,52.0971939931854,381
47110168,SK,Saskatchewan,-106.63928428291,52.1013296916501,388
47110169,SK,Saskatchewan,-106.644605683545,52.0993034115623,552
47110170,SK,Saskatchewan,-106.642841804266,52.1049850426679,402
47110179,SK,Saskatchewan,-106.662789893407,52.1016190922518,579
47110180,SK,Saskatchewan,-106.665116553851,52.1054930266843,521
47110181,SK,Saskatchewan,-106.659973504022,52.1062692381725,499
47110182,SK,Saskatchewan,-106.662595338848,52.1097216565774,639
47110183,SK,Saskatchewan,-106.653504946762,52.1097105031427,480
47110184,SK,Saskatchewan,-106.655333865818,52.1131494439927,449
47110185,SK,Saskatchewan,-106.659524854407,52.1133493126058,677
47110186,SK,Saskatchewan,-106.665104547629,52.1131118218158,418
47110187,SK,Saskatchewan,-106.670494079687,52.1090158229817,582
47110188,SK,Saskatchewan,-106.670427393488,52.1041582561648,670
47110189,SK,Saskatchewan,-106.675103134131,52.1039579343097,642
47110190,SK,Saskatchewan,-106.679083988955,52.1047201759721,464
47110191,SK,Saskatchewan,-106.680022627222,52.1019416369965,613
47110193,SK,Saskatchewan,-106.642847443912,52.0933663010165,281
47110287,SK,Saskatchewan,-106.56795644792,52.1176318960226,294
47110288,SK,Saskatchewan,-106.573728426651,52.1179100897899,472
47110290,SK,Saskatchewan,-106.569546141997,52.1372113107848,462
47110291,SK,Saskatchewan,-106.574267348971,52.1376515949758,489
47110292,SK,Saskatchewan,-106.578140744574,52.1375651941804,416
47110293,SK,Saskatchewan,-106.582041933547,52.1400360793814,730
47110295,SK,Saskatchewan,-106.585411395799,52.1365225164847,590
47110296,SK,Saskatchewan,-106.593639481427,52.1346700090352,636
47110297,SK,Saskatchewan,-106.594561349325,52.1420387541227,410
47110299,SK,Saskatchewan,-106.587460685049,52.1449448389743,286
47110300,SK,Saskatchewan,-106.593043427083,52.1456686816106,418
47110301,SK,Saskatchewan,-106.591715375936,52.1483124290622,387
47110302,SK,Saskatchewan,-106.592992806647,52.1488624202225,421
47110303,SK,Saskatchewan,-106.597390447287,52.145299690803,506
47110304,SK,Saskatchewan,-106.600235166633,52.1462854685953,375
47110305,SK,Saskatchewan,-106.604354821571,52.14875965671,499
47110306,SK,Saskatchewan,-106.606035411183,52.1462412651301,1153
47110307,SK,Saskatchewan,-106.607860650806,52.140362921805,537
47110308,SK,Saskatchewan,-106.603661648076,52.1418465096677,593
47110309,SK,Saskatchewan,-106.601316418213,52.1379518421279,704
47110310,SK,Saskatchewan,-106.601550680154,52.1326158163057,795
47110311,SK,Saskatchewan,-106.60659344132,52.1343759891518,649
47110313,SK,Saskatchewan,-106.592237074987,52.156805352864,814
47110314,SK,Saskatchewan,-106.620761998825,52.1630204238016,785
47110315,SK,Saskatchewan,-106.614265099616,52.1715822181572,985
47110316,SK,Saskatchewan,-106.614408496751,52.1696087307395,250
47110317,SK,Saskatchewan,-106.614151723667,52.1720484182013,294
47110318,SK,Saskatchewan,-106.619223899101,52.1733532186698,551
47110319,SK,Saskatchewan,-106.612534676724,52.1748846586718,220
47110323,SK,Saskatchewan,-106.626433600406,52.1813466180245,619
47110324,SK,Saskatchewan,-106.626881814965,52.1831714611804,494
47110325,SK,Saskatchewan,-106.613206792442,52.1833856087232,562
47110326,SK,Saskatchewan,-106.617506162471,52.1855649814869,260
47110327,SK,Saskatchewan,-106.613800008951,52.1789548873405,796
47110328,SK,Saskatchewan,-106.575720518201,52.1449449803544,978
47110329,SK,Saskatchewan,-106.578754052942,52.1420014875432,539
47110330,SK,Saskatchewan,-106.573672678812,52.1421098558284,418
47110331,SK,Saskatchewan,-106.564319003298,52.1405222867094,474
47110338,SK,Saskatchewan,-106.75361058702,52.1200583287186,1295
47110339,SK,Saskatchewan,-106.753387463154,52.120339286172,405
47110340,SK,Saskatchewan,-106.754642108858,52.121989401278,635
47110341,SK,Saskatchewan,-106.742734481277,52.1233453520944,954
47110342,SK,Saskatchewan,-106.747133040322,52.1197449239527,315
47110343,SK,Saskatchewan,-106.741970912741,52.1244475567139,284
47110344,SK,Saskatchewan,-106.736748630366,52.1270806580272,711
47110347,SK,Saskatchewan,-106.746031699908,52.1324082828581,280
47110348,SK,Saskatchewan,-106.750533906765,52.1350299731206,668
47110349,SK,Saskatchewan,-106.750627633111,52.1324590321403,269
47110350,SK,Saskatchewan,-106.745411705212,52.1358255796161,341
47110351,SK,Saskatchewan,-106.744815486876,52.1377711891286,334
47110353,SK,Saskatchewan,-106.749318479664,52.1405314611075,380
47110354,SK,Saskatchewan,-106.751907477098,52.1410296514834,899
47110355,SK,Saskatchewan,-106.743720514501,52.1420707660308,676
47110357,SK,Saskatchewan,-106.736789639752,52.1427793734782,501
47110358,SK,Saskatchewan,-106.732131497658,52.144805712252,703
47110359,SK,Saskatchewan,-106.729756124424,52.1429754236158,366
47110362,SK,Saskatchewan,-106.73239602125,52.1380832398924,295
47110363,SK,Saskatchewan,-106.737701859663,52.1346165187998,1210
47110365,SK,Saskatchewan,-106.721855272068,52.1352994312419,458
47110367,SK,Saskatchewan,-106.724269042442,52.1386505825201,352
47110368,SK,Saskatchewan,-106.719942089439,52.1382212003028,364
47110369,SK,Saskatchewan,-106.718132022015,52.1419435788653,833
47110370,SK,Saskatchewan,-106.723616097062,52.1418730175474,512
47110371,SK,Saskatchewan,-106.721690554,52.1449802775796,863
47110372,SK,Saskatchewan,-106.714860196299,52.1453402512557,464
47110373,SK,Saskatchewan,-106.720204366068,52.147600097678,433
47110375,SK,Saskatchewan,-106.706468493951,52.1489200397381,425
47110377,SK,Saskatchewan,-106.708974184069,52.1455911080454,521
47110378,SK,Saskatchewan,-106.711867363289,52.1419225175233,545
47110379,SK,Saskatchewan,-106.71097139185,52.1394681041696,767
47110380,SK,Saskatchewan,-106.700924925311,52.1405588212834,487
47110381,SK,Saskatchewan,-106.697113231171,52.1385773770171,470
47110382,SK,Saskatchewan,-106.692033544362,52.1404500062531,540
47110383,SK,Saskatchewan,-106.686229259678,52.1416638885823,531
47110384,SK,Saskatchewan,-106.684111451822,52.1391575969825,608
47110385,SK,Saskatchewan,-106.685507472771,52.1464843942425,416
47110386,SK,Saskatchewan,-106.690425536457,52.1454623993494,538
47110388,SK,Saskatchewan,-106.676590595559,52.1536851567318,426
47110389,SK,Saskatchewan,-106.679776895685,52.1492394061947,470
47110390,SK,Saskatchewan,-106.674937199192,52.148797458454,535
47110391,SK,Saskatchewan,-106.673004261075,52.1459288650765,351
47110392,SK,Saskatchewan,-106.67207683564,52.1512414632338,367
47110394,SK,Saskatchewan,-106.659859391847,52.1489901337202,390
47110395,SK,Saskatchewan,-106.63856110766,52.1762375869728,470
47110396,SK,Saskatchewan,-106.639010475219,52.1699790943281,479
47110397,SK,Saskatchewan,-106.684439910478,52.1660867378243,34
47110403,SK,Saskatchewan,-106.732381183104,52.1467302317513,432
47110404,SK,Saskatchewan,-106.676589382352,52.1428532433609,486
47110405,SK,Saskatchewan,-106.679963078706,52.1444816305366,478
47110406,SK,Saskatchewan,-106.676977589757,52.1382301045547,430
47110407,SK,Saskatchewan,-106.672781216589,52.1398887529443,436
47110408,SK,Saskatchewan,-106.671555406098,52.1423145798781,240
47110409,SK,Saskatchewan,-106.672543937571,52.1361457589453,254
47110410,SK,Saskatchewan,-106.671487622055,52.1344723747912,247
47110411,SK,Saskatchewan,-106.676350946878,52.1330649462475,335
47110412,SK,Saskatchewan,-106.673241172081,52.1323976449608,263
47110413,SK,Saskatchewan,-106.679010626028,52.133883749122,508
47110434,SK,Saskatchewan,-106.72299700415,52.1190856607236,1041
47110435,SK,Saskatchewan,-106.723142170696,52.1229193129805,252
47110436,SK,Saskatchewan,-106.729321399701,52.1222379058268,530
47110439,SK,Saskatchewan,-106.737068582271,52.119250701894,709
47110440,SK,Saskatchewan,-106.736478477201,52.1226815384054,630
47110441,SK,Saskatchewan,-106.729612235982,52.1252444985659,367
47110442,SK,Saskatchewan,-106.72382211868,52.1259532490134,970
47110443,SK,Saskatchewan,-106.637262067325,52.1051348483948,400
47110444,SK,Saskatchewan,-106.632762079896,52.1031581738471,631
47110445,SK,Saskatchewan,-106.619182463273,52.1098620020055,541
47110446,SK,Saskatchewan,-106.614240269388,52.1081013195121,488
47110447,SK,Saskatchewan,-106.60943967296,52.1079235310033,496
47110448,SK,Saskatchewan,-106.606590381368,52.1098984737809,615
47110449,SK,Saskatchewan,-106.611076786272,52.1127753540138,709
47110450,SK,Saskatchewan,-106.601491181019,52.1097235545779,803
47110451,SK,Saskatchewan,-106.590915068443,52.1131085620686,1424
47110452,SK,Saskatchewan,-106.592412118939,52.1154834843531,764
47110453,SK,Saskatchewan,-106.590851397212,52.1182667519544,531
47110455,SK,Saskatchewan,-106.625733325152,52.1697906135509,1641
47110456,SK,Saskatchewan,-106.589037775588,52.1416567482226,1475
47110457,SK,Saskatchewan,-106.738314271569,52.1312836075568,1271
47110460,SK,Saskatchewan,-106.573831028165,52.120151254797,1067
47110461,SK,Saskatchewan,-106.619490124854,52.1029478680422,1774
47110463,SK,Saskatchewan,-106.730164373947,52.1186293399788,966
47110466,SK,Saskatchewan,-106.625182755414,52.1863033675437,526
47110467,SK,Saskatchewan,-106.630387503188,52.1865173728449,559
47110468,SK,Saskatchewan,-106.595848475301,52.1259743506316,1039
47110469,SK,Saskatchewan,-106.58122683204,52.1187206011657,682
47110470,SK,Saskatchewan,-106.623316221524,52.1770946795411,1265
47110471,SK,Saskatchewan,-106.739552065083,52.1397567474797,1292
47110472,SK,Saskatchewan,-106.730366790977,52.1369307935217,691
47110473,SK,Saskatchewan,-106.727170165872,52.1398153686021,353
47110474,SK,Saskatchewan,-106.726761611281,52.136143957936,520
47110475,SK,Saskatchewan,-106.580267607242,52.1225436836286,878
47110476,SK,Saskatchewan,-106.966857296562,52.3598286169081,539
47110477,SK,Saskatchewan,-106.954883468215,52.3576520628936,979
47110478,SK,Saskatchewan,-106.940359548754,52.2902716567627,493
47110479,SK,Saskatchewan,-106.751756576392,52.3462026348967,413
47110480,SK,Saskatchewan,-106.777496429389,52.3451164877374,529
47110481,SK,Saskatchewan,-106.776357396796,52.3409963543974,477
47110482,SK,Saskatchewan,-106.765770728924,52.3424022324797,760
47110485,SK,Saskatchewan,-106.665982614605,52.2900168910849,468
47110487,SK,Saskatchewan,-106.656530966171,52.2967000917376,778
47110489,SK,Saskatchewan,-106.659136018394,52.2879012550441,430
47110490,SK,Saskatchewan,-106.664280913779,52.2870783947624,418
47110495,SK,Saskatchewan,-106.578732749814,52.3182399774411,462
47110496,SK,Saskatchewan,-106.587067487629,52.3205218182507,460
47110498,SK,Saskatchewan,-106.575850244858,52.3223316961968,428
47110500,SK,Saskatchewan,-106.571007162979,52.3183103510395,786
47110502,SK,Saskatchewan,-106.446904122844,52.38535587764,476
47110503,SK,Saskatchewan,-106.535850642776,52.3711501201408,631
47110504,SK,Saskatchewan,-106.53681254832,52.3642368080955,620
47110506,SK,Saskatchewan,-106.556291092718,52.1063013213934,1890
47110507,SK,Saskatchewan,-106.570703360401,52.1123854888666,588
47110508,SK,Saskatchewan,-106.564167127663,52.1083399761603,1114
47110509,SK,Saskatchewan,-106.571726989604,52.1073047686935,704
47110510,SK,Saskatchewan,-106.57025271545,52.1039979287834,443
47110511,SK,Saskatchewan,-106.577428183356,52.1032828199056,409
47110512,SK,Saskatchewan,-106.580445373515,52.1075921327525,1175
47110513,SK,Saskatchewan,-106.582731655437,52.1018341683112,407
47110514,SK,Saskatchewan,-106.587672359502,52.1028616718149,339
47110515,SK,Saskatchewan,-106.585770875488,52.0999893489826,442
47110516,SK,Saskatchewan,-106.589675401363,52.0998495106165,360
47110517,SK,Saskatchewan,-106.583406832502,52.0960662882041,499
47110518,SK,Saskatchewan,-106.578081677944,52.0979134630679,332
47110519,SK,Saskatchewan,-106.578810759314,52.0998081032587,352
47110520,SK,Saskatchewan,-106.57311273092,52.0978771266344,464
47110521,SK,Saskatchewan,-106.577335015086,52.0946221253655,437
47110522,SK,Saskatchewan,-106.579310723633,52.0927460623601,365
47110523,SK,Saskatchewan,-106.569310646872,52.100695054249,665
47110524,SK,Saskatchewan,-106.557537102787,52.0950105039282,8427
47110525,SK,Saskatchewan,-106.591418286165,52.0490550534194,975
47110526,SK,Saskatchewan,-106.498279032312,52.0125731413158,438
47110527,SK,Saskatchewan,-106.643056809092,51.991084744878,411
47110528,SK,Saskatchewan,-106.665072625502,52.0418686467164,586
47110531,SK,Saskatchewan,-106.658796278496,52.0946726560555,394
47110532,SK,Saskatchewan,-106.664484728435,52.0966271715209,516
47110533,SK,Saskatchewan,-106.660767883508,52.0987958629221,462
47110534,SK,Saskatchewan,-106.654386004702,52.0996441856248,465
47110535,SK,Saskatchewan,-106.650077669651,52.097178114175,473
47110536,SK,Saskatchewan,-106.653288972183,52.0950551606509,494
47110537,SK,Saskatchewan,-106.648663354165,52.1015993678816,467
47110538,SK,Saskatchewan,-106.651731159407,52.104468526169,524
47110539,SK,Saskatchewan,-106.654556244172,52.1044785831643,562
47110540,SK,Saskatchewan,-106.696132817265,52.1061777588446,553
47110541,SK,Saskatchewan,-106.689275709963,52.1118221877754,436
47110542,SK,Saskatchewan,-106.691170289356,52.1149268721056,497
47110543,SK,Saskatchewan,-106.685023867275,52.1165727958582,430
47110544,SK,Saskatchewan,-106.683439391814,52.1149842936075,506
47110545,SK,Saskatchewan,-106.682929434672,52.1228937434566,446
47110546,SK,Saskatchewan,-106.685580759359,52.1222081711017,449
47110547,SK,Saskatchewan,-106.690864456764,52.1185240928354,496
47110548,SK,Saskatchewan,-106.722008113601,52.1114667137736,446
47110549,SK,Saskatchewan,-106.697768041485,52.122302555756,339
47110550,SK,Saskatchewan,-106.705384737054,52.1211329400599,328
47110551,SK,Saskatchewan,-106.703111251849,52.1246961799404,346
47110552,SK,Saskatchewan,-106.706417630363,52.1229763602482,480
47110553,SK,Saskatchewan,-106.708942321015,52.1248142308781,509
47110554,SK,Saskatchewan,-106.708873821203,52.1201545003062,649
47110555,SK,Saskatchewan,-106.713191571808,52.119671265221,303
47110556,SK,Saskatchewan,-106.713403532904,52.1184009454344,909
47110557,SK,Saskatchewan,-106.714548145017,52.1240886248354,525
47110558,SK,Saskatchewan,-106.712677341567,52.127519985717,542
47110559,SK,Saskatchewan,-106.707056316037,52.1296116056134,446
47110560,SK,Saskatchewan,-106.702563313847,52.1287852246054,452
47110561,SK,Saskatchewan,-106.699421739152,52.1278879161849,394
